Participant,FirstCardPlayed,Card_1,Card_2,Card_3,Card_4,Card_5,Card_6,Card_7,Card_8,Card_9,Card_10,Card_11,Card_12,Card_13,ScoreOnNextPlay
37054,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37058,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37062,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37068,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
37072,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37078,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37082,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37087,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37090,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37094,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37098,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37104,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37108,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37114,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37118,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37123,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37129,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37130,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37134,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37138,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37146,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37148,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37153,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37156,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37164,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37166,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37173,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37176,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
37182,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37186,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37191,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37194,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37199,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37204,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37209,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
37213,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37218,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37221,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37222,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37229,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37232,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37236,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37240,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37247,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3
37249,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37254,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37258,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37265,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37267,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37272,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37275,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37283,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37287,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37291,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37297,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37300,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37305,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37309,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37315,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37319,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
37327,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37329,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37334,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37337,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37338,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37344,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37349,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37350,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37356,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37359,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37366,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37367,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37373,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37383,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37386,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37391,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37395,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37404,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37405,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37411,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37415,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37421,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37424,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37432,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37434,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37439,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37444,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37445,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37450,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37454,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37459,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37462,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37468,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37472,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37478,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37482,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37487,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37492,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37497,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37502,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37512,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37517,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37520,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37521,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37526,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37529,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37535,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37538,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37543,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37547,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37548,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37556,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37562,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37567,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37573,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37576,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37581,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
37586,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37588,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37592,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37596,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37600,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37604,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37609,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37612,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
37616,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37620,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37626,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37630,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37636,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37639,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
37645,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
37649,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37656,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37659,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
37664,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37667,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37673,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37676,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37683,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37685,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37690,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37696,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37697,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37705,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37707,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37713,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37718,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37719,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37723,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37728,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37729,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37733,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37737,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37743,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37747,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37754,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37756,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37762,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37765,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
37769,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37773,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
37779,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
37783,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37792,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37793,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37798,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37803,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37809,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37811,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37816,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37822,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37823,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37828,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37831,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37832,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
37837,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37842,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37843,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
37848,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37851,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37855,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37859,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37863,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37867,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37873,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37876,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37881,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37884,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37885,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37891,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37896,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37897,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37906,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
37911,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37914,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37919,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37924,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37926,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37933,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
37935,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37941,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37943,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
37949,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37952,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37957,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
37963,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37964,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37969,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37974,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37976,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
37980,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37985,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37986,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37991,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37994,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38003,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38008,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38011,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38016,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
38019,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38024,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38028,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38029,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38035,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38037,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38043,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38046,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38051,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38056,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38059,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38065,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38070,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38071,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38076,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38081,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38083,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38087,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38091,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38096,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38100,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38104,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38108,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
38116,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38118,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38123,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38126,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38127,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38136,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38137,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38142,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38147,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38149,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38156,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38159,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38165,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38169,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38175,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38179,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38185,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38187,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38193,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38196,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
38202,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38207,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38208,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
38214,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38219,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38220,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38225,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38228,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38233,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38238,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38240,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38247,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
38250,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38257,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38258,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38265,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38268,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38274,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38278,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38284,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38288,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38292,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38296,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38303,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38306,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
38313,13,0,0,0,0,0,0,0,0,0,0,0,0,1,3
38315,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38325,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38331,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38333,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38339,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38344,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38345,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38350,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38355,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3
38357,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38362,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38367,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38373,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38376,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38382,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38386,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38391,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38396,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38397,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38402,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38405,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38409,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38413,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38420,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38423,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38430,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38433,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38441,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38443,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38448,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
38453,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38459,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38462,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38468,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
38472,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38478,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38482,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
38489,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38492,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38496,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38501,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38507,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38511,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
38515,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38519,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38524,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38527,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38531,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38536,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38537,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38541,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38546,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38552,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38556,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38560,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38564,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38569,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38572,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38576,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38580,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38586,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38588,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38597,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38598,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38605,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38608,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38613,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38618,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38620,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38626,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38629,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
38638,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38639,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38646,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38654,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38656,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38662,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38665,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38669,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38674,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38680,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38683,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38689,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38691,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38695,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38699,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38705,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38708,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38713,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38717,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38723,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38725,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38729,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38733,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38740,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38744,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38750,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38753,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38758,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38762,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38767,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38770,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38774,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38778,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38784,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38789,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38790,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38795,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38799,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38807,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38814,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38817,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38823,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38826,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38830,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38834,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38839,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38842,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
38846,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38850,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
38855,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38861,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38862,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
